,source,target
3030,AmanoGinjiGo,ACMRecSys
3031,AmanoGinjiGo,ACMRecSys
3032,AmanoGinjiGo,ACMRecSys
3033,BkIT_Hieu,ACMRecSys
3034,cpdiku,ACMRecSys
3035,crmpla67,ACMRecSys
3036,edchi,ACMRecSys
3037,eva_zangerle,ACMRecSys
3038,jkonstan,ACMRecSys
3039,LinasTw,ACMRecSys
3040,sandrewge,ACMRecSys
3041,trustswz,ACMRecSys
3042,trustswz,ACMRecSys
3043,swarnasras,NewYorker
3044,arelmadany,Walid_Magdy
3045,SIGIRForum,ACM_CHIIR
3046,SIGIRForum,ACM_CHIIR
3047,SIGIRForum,ACM_CHIIR
3048,sigir_students,ACM_CHIIR
3049,coderKshatriya,MIT_CSAIL
3050,doxdankk,MIT_CSAIL
3051,KingEdwin7,MIT_CSAIL
3052,npinto,MIT_CSAIL
3053,umarvinci,MIT_CSAIL
3054,umarvinci,MIT_CSAIL
3055,umarvinci,MIT_CSAIL
3056,yurimalheiros,MIT_CSAIL
3057,koriavinash001,josh_tobin_
3058,WSSC_UPF,PolarBearby
3059,WSSC_UPF,PolarBearby
3060,drscotthawley,katecrawford
3061,XiangruTang,Eric_Wallace_
3062,AIexLaurence,GoogleCola
3063,joemonj,gneubig
3064,coastalcph,WikiResearch
3065,jacobeisenstein,WikiResearch
3066,arunkumar_bvr,lexfridman
3067,dnrusakov,lexfridman
3068,cpdiku,DrCh0le
3069,EmilianaMurgia,DrCh0le
3070,EmilianaMurgia,DrCh0le
3071,EmilianaMurgia,DrCh0le
3072,maliannejadi,DrCh0le
3073,PIReTship,DrCh0le
3074,PIReTship,DrCh0le
3075,NeuIRwkshp,UnderdogGeek
3076,NeuIRwkshp,UnderdogGeek
3077,NeuIRwkshp,UnderdogGeek
3078,PyDataBristol,nasrinmmm
3079,joemonj,vardi
3080,ChristosKyrkou,NVIDIAHPCDev
3081,fabien_gandon,wimmics
3082,ChabukaisixL,mleonurr
3083,AxelPolleres,TheWebConf
3084,gdm3000,TheWebConf
3085,giselle_zeno,TheWebConf
3086,gjhouben,TheWebConf
3087,guidozuc,TheWebConf
3088,julia_kiseleva,TheWebConf
3089,rcccym,TheWebConf
3090,r_maya,TheWebConf
3091,shobeirf,TheWebConf
3092,shobeirf,TheWebConf
3093,ChabukaisixL,DameWendyDBE
3094,entoutsi,DameWendyDBE
3095,ka_kinder,DameWendyDBE
3096,romain_riviere,colinraffel
3097,acmwsrm,omarsar0
3098,urhr2,omarsar0
3099,ChuQuocQuan1,omarsar0
3100,ChuQuocQuan1,omarsar0
3101,ChuQuocQuan1,omarsar0
3102,dahlemd,omarsar0
3103,DeathPoseidon,omarsar0
3104,DeepHindsight,omarsar0
3105,FedPernici,omarsar0
3106,hendyfergus,omarsar0
3107,jbagnato,omarsar0
3108,jgmorenof,omarsar0
3109,JKleenankandy,omarsar0
3110,JKleenankandy,omarsar0
3111,johnpac76,omarsar0
3112,KingEdwin7,omarsar0
3113,KouroshMeshgi,omarsar0
3114,Lemmafire,omarsar0
3115,Lemmafire,omarsar0
3116,Lemmafire,omarsar0
3117,maponaso,omarsar0
3118,PRAT33K_Sri,omarsar0
3119,robinwritescode,omarsar0
3120,robinwritescode,omarsar0
3121,saby_tweets,omarsar0
3122,sangramga,omarsar0
3123,shailjaThakur3,omarsar0
3124,snrspeaks,omarsar0
3125,snrspeaks,omarsar0
3126,tattinsphue,omarsar0
3127,twitoogle,omarsar0
3128,yarphs,omarsar0
3129,_bam098,omarsar0
3130,_MauroSalazar,omarsar0
3131,RubenEVillegas,Michael_J_Black
3132,Csisc1994,ProfFeynman
3133,drewAhudson,ProfFeynman
3134,Lmalongo2,ProfFeynman
3135,Lmalongo2,ProfFeynman
3136,lueviggen,hardmaru
3137,calabi_and_yau,hardmaru
3138,CVPRConf,hardmaru
3139,DabhiLevin,hardmaru
3140,dave_co_dev,hardmaru
3141,elasticjava,hardmaru
3142,HeesooMyeong,hardmaru
3143,MoustaphaSheikh,hardmaru
3144,therealquantran,hardmaru
3145,vinay83372799,hardmaru
3146,o_wangbo,ngrams
3147,arthur3131,siddharthb_
3148,michaelzeller,siddharthb_
3149,SRoyLee,siddharthb_
3150,gjhouben,laroyo
3151,MohitIyyer,RichardJeanSo
3152,rmit_cidda,damiano10
3153,davidcarmel,WSDMSocial
3154,eugeneAgichtein,WSDMSocial
3155,yurilacerda,WSDMSocial
3156,cseminar2011,AcademicsSay
3157,doxdankk,NVIDIAAI
3158,hwingo,NVIDIAAI
3159,hwingo,NVIDIAAI
3160,siliconvalleyAI,StanfordHAI
3161,stanfordnlp,StanfordHAI
3162,akshitac8,facebookai
3163,alexiatoumpa,facebookai
3164,arth573,facebookai
3165,AtulPat24952990,facebookai
3166,AtulPat24952990,facebookai
3167,calabi_and_yau,facebookai
3168,CVPRConf,facebookai
3169,KouroshMeshgi,facebookai
3170,PengDai_ca,facebookai
3171,romain_riviere,facebookai
3172,SaleTawfiq,facebookai
3173,sangramga,facebookai
3174,theujjwal9,facebookai
3175,trustswz,__luca
3176,sharma_ashish_2,timalthoff
3177,joaopalotti,ingmarweber
3178,DrJimFan,drfeifei
3179,ntonellotto,craig_macdonald
3180,TerrierTeam,craig_macdonald
3181,TerrierTeam,craig_macdonald
3182,abifet,DAMI_Social
3183,PanPapapetrou,DAMI_Social
3184,maojiaxin,ictir2020
3185,RebeccaCambodia,BarackObama
3186,supriya_gdptl,WiMLworkshop
3187,azadef,cfiesler
3188,scinoise,cfiesler
3189,DeathPoseidon,KirkDBorne
3190,MoustaphaSheikh,KirkDBorne
3191,nsankar,KirkDBorne
3192,o_wangbo,AndrewYNg
3193,jbagnato,AndrewYNg
3194,pankajmathur_,AndrewYNg
3195,SGdatasc,AndrewYNg
3196,thanhmvu,AndrewYNg
3197,yigalpage,AndrewYNg
3198,Salem06,juliette_jarry
3199,c_richardt,xkcdComic
3200,elasticjava,xkcdComic
3201,maponaso,xkcdComic
3202,PhDiSchoolSU,xkcdComic
3203,sdhdezp,xkcdComic
3204,maxxx_patel,pbhushan1
3205,romain_riviere,illyuchenlin
3206,metzlerd,841io
3207,fjfbupt,timnitGebru
3208,guidozuc,tetsuyasakai
3209,OlegZendel,tetsuyasakai
3210,anhkeen,jure
3211,arelmadany,jure
3212,arkaitz,jure
3213,urhr2,jure
3214,CharlotteHase,jure
3215,emilio__ferrara,jure
3216,Fatemehsrz4,jure
3217,Fatemehsrz4,jure
3218,HanGuo97,jure
3219,RalfKlinkenberg,jure
3220,sangramga,jure
3221,sangramga,jure
3222,TakaComa,jure
3223,3aliahamwi,IWAN_RG
3224,sotonWSI,JisunAn
3225,TylersNetwork,JisunAn
3226,alexk_z,GoogleAI
3227,ameliovr,GoogleAI
3228,ameliovr,GoogleAI
3229,eramMusa,GoogleAI
3230,DeepHindsight,GoogleAI
3231,DeepHindsight,GoogleAI
3232,gocomvis,GoogleAI
3233,mazycat,GoogleAI
3234,Montreal_IA,GoogleAI
3235,RKamoi,GoogleAI
3236,lueviggen,HamedZamani
3237,guidozuc,HamedZamani
3238,metzlerd,HamedZamani
3239,albondarenko2,2021Ecir
3240,albondarenko2,2021Ecir
3241,o_wangbo,2021Ecir
3242,eugeneAgichtein,2021Ecir
3243,fmnardini,2021Ecir
3244,fmnardini,2021Ecir
3245,raffaele_perego,2021Ecir
3246,sigir_students,2021Ecir
3247,jfhaynes,sama
3248,maulikkamdar,srijankedia
3249,shobeirf,srijankedia
3250,EldarSilver,kourtellis
3251,EldarSilver,kourtellis
3252,EldarSilver,kourtellis
3253,RishiBommasani,ethayarajh
3254,SoudeFazeli,gamboviol
3255,AixinSG,jcdl20201
3256,AixinSG,jcdl20201
3257,AixinSG,jcdl20201
3258,AixinSG,jcdl20201
3259,AixinSG,jcdl20201
3260,shawnmjones,jcdl20201
3261,shawnmjones,jcdl20201
3262,shawnmjones,jcdl20201
3263,shawnmjones,jcdl20201
3264,shawnmjones,jcdl20201
3265,sharma_ashish_2,timalthoff
3266,cpdiku,iadh
3267,DiverseInAI,jure
3268,DiverseInAI,jure
3269,DiverseInAI,jure
3270,timgollins,iadh
3271,maliannejadi,invertedindex
3272,maliannejadi,invertedindex
3273,maliannejadi,invertedindex
3274,fhasibi,krisztianbalog
3275,fhasibi,krisztianbalog
3276,fhasibi,krisztianbalog
3277,dave_co_dev,ylecun
3278,elad1,invertedindex
3279,elad1,invertedindex
3280,elad1,invertedindex
3281,fukutax,k_leyton_brown
3282,fukutax,k_leyton_brown
3283,fukutax,k_leyton_brown
3284,fukutax,k_leyton_brown
3285,fukutax,k_leyton_brown
3286,djoerd,ian_soboroff
3287,djoerd,ian_soboroff
3288,djoerd,ian_soboroff
3289,djoerd,ian_soboroff
3290,djoerd,ian_soboroff
3291,alexk_z,dlrs_workshop
3292,Azarkhalili,dustinvtran
3293,Azarkhalili,dustinvtran
3294,Azarkhalili,dustinvtran
3295,Azarkhalili,dustinvtran
3296,RahelJhirad,dlrs_workshop
3297,arthur3131,dmirgroup
3298,ML_Tweet_Bot,omarsar0
3299,ML_Tweet_Bot,jure
3300,ML_Tweet_Bot,jure
3301,ML_Tweet_Bot,iadh
3302,ML_Tweet_Bot,iadh
3303,ML_Tweet_Bot,jure
3304,ML_Tweet_Bot,jure
3305,ML_Tweet_Bot,jure
3306,ML_Tweet_Bot,jure
3307,TerrierTeam,iadh
3308,digitalhealthxx,ethayarajh
3309,digitalhealthxx,ethayarajh
3310,digitalhealthxx,ethayarajh
3311,subhobrata1,ruoccoma
3312,subhobrata1,facebookai
3313,subhobrata1,ruoccoma
3314,subhobrata1,facebookai
3315,subhobrata1,facebookai
3316,sangramga,jure
3317,sangramga,jure
3318,sangramga,jure
3319,sangramga,jure
3320,sangramga,jure
3321,maponaso,dlrs_workshop
3322,burhr2,omarsar0
3323,burhr2,jure
3324,burhr2,jure
3325,burhr2,jure
3326,Fatemehsrz4,jure
3327,Fatemehsrz4,jure
3328,Fatemehsrz4,jure
3329,Fatemehsrz4,jure
3330,tarundsnaol,facebookai
3331,frrncl,krisztianbalog
3332,frrncl,iadh
3333,frrncl,krisztianbalog
3334,frrncl,krisztianbalog
3335,guidozuc,invertedindex
3336,guidozuc,iadh
3337,guidozuc,invertedindex
3338,guidozuc,iadh
3339,guidozuc,invertedindex
3340,guidozuc,iadh
3341,guidozuc,iadh
3342,guidozuc,invertedindex
3343,guidozuc,invertedindex
3344,mart1nkle1n,jcdl20201
3345,mart1nkle1n,jcdl20201
3346,mart1nkle1n,jcdl20201
3347,mart1nkle1n,jcdl20201
3348,mart1nkle1n,jcdl20201
3349,bkeegan,fivethirtynate
3350,TheShahrozTariq,yanliu_usc
3351,CSProfKGD,dimadamen
3352,pcastells,iadh
3353,julia_kiseleva,invertedindex
3354,julia_kiseleva,invertedindex
3355,julia_kiseleva,invertedindex
3356,nadavgolbandi,miha_jlo
3357,nadavgolbandi,miha_jlo
3358,nadavgolbandi,miha_jlo
3359,nadavgolbandi,miha_jlo
3360,HamedZamani,invertedindex
3361,HamedZamani,invertedindex
3362,HamedZamani,invertedindex
3363,drscotthawley,katecrawford
3364,drscotthawley,katecrawford
3365,drscotthawley,katecrawford
3366,drscotthawley,katecrawford
3367,gjhouben,laroyo
3368,gjhouben,laroyo
3369,preslav_nakov,ida_symposia
3370,preslav_nakov,ida_symposia
3371,preslav_nakov,ida_symposia
3372,preslav_nakov,ida_symposia
3373,preslav_nakov,ida_symposia
3374,CharlotteHase,krisztianbalog
3375,CharlotteHase,krisztianbalog
3376,CharlotteHase,krisztianbalog
3377,pranav_kundra,karpathy
3378,peterpaws,domonkostikk
3379,peterpaws,domonkostikk
3380,peterpaws,domonkostikk
3381,abellogin,dlrs_workshop
3382,abellogin,dlrs_workshop
3383,abellogin,gamboviol
3384,abellogin,dlrs_workshop
3385,abellogin,dlrs_workshop
3386,karlhigley,iadh
3387,karlhigley,dustinvtran
3388,bexxmodd,rabeeh
3389,bexxmodd,pakdd_social
3390,bexxmodd,rabeeh
3391,bexxmodd,pakdd_social
3392,bexxmodd,pakdd_social
3393,bexxmodd,iadh
