tweet_id,username,retweets,retweet_name
1384457014131130369,hendyfergus,117,rauschma
1250738665858498560,heidilundsgaard,15,Inc
1250738702369853440,heidilundsgaard,9,Inc
1250739492786446338,heidilundsgaard,4,techoilenergy
1250739294177832961,heidilundsgaard,1,OmegaEnviron
1250739235927228417,heidilundsgaard,1,OmegaEnviron
1388398437931134977,heghbalz,220,aparrish
1388397009024000005,heghbalz,20,IAugenstein
1388473442132021250,heghbalz,7,lawrennd
1388369365142228995,heghbalz,6,kargarisaac
1388382318746800128,heghbalz,5,ayushtripathi25
1388410258985476097,heerme,639,veggiemice
1388409423564050435,heerme,83,BeccaFlynnDu
1388409668318515201,heerme,39,hazechu
1388414005815939073,heerme,8,abhi1thakur
1387565661941948418,hd_subrata,94,svpino
1387981843639652359,hd_subrata,60,pacmannai
1387994242996482049,hatimnagarwala,70,Azure
1388106311045427200,hatimnagarwala,27,NillsF
1388106019960770567,hatimnagarwala,4,codewithsimon
1388368935318294532,hatchling_13,6946,dxrru
1388171493385801733,hatchling_13,671,_ToT_A_
1388175434131464196,hatchling_13,47,Basix1120
1388170948910583814,hatchling_13,43,officialoddhive
1388171398007246848,hatchling_13,2,Basix1120
1388009158834757632,hastur_kato,67,abhi1thakur
1374990214532194305,hastur_kato,5,classmethod
1385454063513341954,hastur_kato,3,it_hatebu
1388448929373696001,haspelmath,27,Berlin_Type
1388478382342553603,haspelmath,12,jungesprawi
1388243732718305283,gvrkiran,219,ccanonne_
1388081341607170048,gvrkiran,77,owocki
1387825384461307909,gvrkiran,23,4digitaldignity
1387225584745517063,gvrkiran,3,RebekahKTromble
1387962188552232964,guidozuc,1452,natashajaques
1385897814010470402,guidozuc,17,TheWebConf
1388045442764578816,guidozuc,16,viller
1388045475014746114,guidozuc,2,HamedZamani
1388045015671218184,guidozuc,2,tetsuyasakai
1387036610710032386,gtrbi,7,IntlPaperCo
1385572557395431427,gtrbi,5,MEGeorgiaTech
1387477534728593409,gtrbi,1,GTChBE
1387275205345615876,gong_cheng,2,ziqizhang_zz
1388494284396142594,godfrey_G_,56,IainLJBrown
1388494287990571011,godfrey_G_,28,chidambara09
1388494285633429507,godfrey_G_,22,FabienBrodie
1388494283330789379,godfrey_G_,5,nuncafuipop
1388494286883282945,godfrey_G_,2,PRONOjits
638196604344893440,gocomvis,117,GoogleAI
634381647836745729,gocomvis,47,karpathy
1388275699493003264,gmonce,7728,xkcd
1388497686467330049,gmonce,143,TVCIUDADuy
1385167184993849348,gjhouben,7,esimperl
1384753322649849857,gjhouben,4,WebSciConf
1388226941833072643,gjhouben,3,laroyo
1384819777542234113,gjhouben,3,TheWebConf
1388227022019780610,gjhouben,1,IHaslinger
1388069875332132864,giulionapo,9,JLehmann82
1387001022720221184,giulionapo,9,SDA_Research
1384807466312011776,giulionapo,8,SDA_Research
1386366301917024264,giulionapo,4,aotbonn
1381357898874359817,giulionapo,1,Centogene
1386684140150525957,giselle_zeno,17,TheWebConf
1386716528427548676,giselle_zeno,12,networks_dynamo
1381427966601740288,ghhosh,144,karpathy
1381427491181621253,ghhosh,20,alan_karthi
1381439685331935234,ghhosh,10,RobertTLange
1382007578549481474,ghhosh,3,UDelaware
1388319111759814658,gelly_patrick,23,SCMPNews
1388383980827734018,gelly_patrick,18,BhadraPunchline
1388338734525927433,gelly_patrick,13,raam_beart
1385569578705735681,gdm3000,35,tysonbarker
1386984890072195073,gdm3000,15,LDKconference
1382752468824641548,gangulyniloy,1,rajdeep345
1380591797789859840,gangeshwark,929,shl
1360827988678307843,gangeshwark,68,GergelyOrosz
1383496612010332163,gangeshwark,55,GergelyOrosz
1364982158385815552,gangeshwark,1,cnha
1382279371138928641,galileoeni,40,hutanisanyam1
1382279551913451522,galileoeni,5,ml_contests
1380981402745835527,galileoeni,5,enshi_ai
1386286509486137345,galileoeni,4,enshi_ai
1388453082246176770,fukutax,271,UN_NERV
1387634695584813061,frrncl,9,BenCarterette
1387634646083674115,frrncl,3,BenCarterette
1387634656607145992,frrncl,1,BenCarterette
1320904225912741888,frankml10,122,jurafsky
1387072650942550019,francesca2212,3131,vonderleyen
1387405238009798659,francesca2212,437,__apf__
1387713757586014209,francesca2212,4,HSELive
1384198571579166727,framrus,220,rishiyer
1294956296689549312,framrus,8,SMILESkoltech
1384803831901560832,fmnardini,4,HPCLa
1384776266507853824,fmnardini,4,HPCLa
1376587691840696327,fmnardini,2,2021Ecir
1376570514379051008,fmnardini,2,2021Ecir
1382735655546056706,fmnardini,1,HPCLa
1386637983613390851,flpiroi,115,neilhimself
1384446471135768579,flpiroi,5,SIGIRConf
1381646517463879688,flpiroi,4,EoscSecretariat
1384987707487698944,fjfbupt,130,timnitGebru
1387112128176394243,fjfbupt,77,_willfalcon
1388303831021277187,fjfbupt,53,polynoamial
1387111708838305795,fjfbupt,41,karpathy
1386525315728609289,fjfbupt,17,ctnzr
1388516373563858948,filipesaraiva,3163,chicobarney
1388500660023345155,filipesaraiva,34,viniciusduarte
1382185549595865088,filipebraida,8,FAccTConference
1382184070491308032,filipebraida,7,denisparra
1387775142496030726,figuerosky,97,CatherineAdenle
1387774687204323328,figuerosky,37,rstudio
1387775249907912707,figuerosky,19,data_question
1387775097075814401,figuerosky,19,divadnojnarg
1387775338428735491,figuerosky,1,tidyversetweets
1384582447334047749,fhasibi,55,fabreetseo
1384592032140861442,fhasibi,14,martinpotthast
1387669811585589249,fhasibi,9,BenCarterette
1387144275255824385,fhasibi,7,krisztianbalog
1317529276636307461,faysalhamid707,72,abhi1thakur
1378269997399687170,fabien_gandon,16,Inria
1385676709865926658,fabien_gandon,7,FunMooc
1385676661497208833,fabien_gandon,7,3IAcotedazur
1384402084171325443,fabien_gandon,3,wimmics
1388397890352132096,faabom,737,seb_ruder
1388398057583153153,faabom,531,UriCohen42
1387184178668703754,faabom,27,PatrickPlaten
1387030802249232386,faabom,24,ramsri_goutham
1387183122098364421,faabom,18,tjmahr
1388514559284027392,eybarnei,193,itsafronomics
1388511690396868608,eybarnei,126,en_golu
1388513720679112706,eybarnei,30,karapatan
1388513470232944642,eybarnei,13,maroontito
1388509627151654913,eybarnei,4,STEMAllianceUPD
1388513856490594309,exxmodd,112,IainLJBrown
1388514507190718467,exxmodd,5,AI71028806
1388513655075926023,exxmodd,5,IvanOnTech
1388514450433482756,exxmodd,4,flow_blockchain
1388514993100922884,exxmodd,2,StavrosKyriazis
1386446462041698307,evitamonal,404,hima_lakkaraju
1387869478336270339,evitamonal,215,usinessbarista
1386598330906595333,evitamonal,5,oeckxoxo
1387658731568181255,evitamonal,1,ekkonosolutions
1327492159860219904,evdisha,1,dscmmmut
1327490697398632448,evdisha,1,dscmmmut
1313876236742008832,evdisha,1,dscmmmut
1313875413286842368,evdisha,1,dscmmmut
1387178579935383554,evan_koopman,14,randal_olson
1381206166387179520,eva_zangerle,1205,Quasilocal
1379810463278641154,eva_zangerle,13,ACMRecSys
1378205018667560961,eva_zangerle,5,christine_bauer
1381976275074613251,eva_zangerle,4,dkowald1
1379129879627767815,eva_zangerle,1,christine_bauer
1387830675168968707,ev_fedorenko,87,FriedericiLa
1387552726796673025,ev_fedorenko,8,cedricboeckx
1357723237350858753,eugeneAgichtein,5,WSDMSocial
1388083531142795264,eteeeeeerminal,990,ImAI_Eruel
1387903880181153793,etedadd,9048,Eeriedonkey
1345887420248690688,esha_shandilya,1,shubhranshu_shk
1373963443095621633,escalenumerik,6,gbillois
1387821311141900290,erinleetweets,440,hadleywickham
1388361586859909120,erinleetweets,20,ftdata
1387987614905487361,erinjerri,3370,ShamsCharania
1387442332681740290,erinjerri,8,theextendedmind
1357872030381711361,ercan_ezin,491,ithinkwellHugh
1385350634870767616,eramMusa,298,GoogleAI
1387474833936584706,eramMusa,77,eugeneyan
1387781741356617730,eramMusa,76,seb_ruder
1387472647877849088,eramMusa,9,EMBLEBIjobs
1387238403289214977,eramMusa,5,hen_str
1378269023339573249,epuujee,17,chrisalbon
1378162095951253506,epuujee,6,tibi_app
1379960309222309889,epuujee,4,tibi_app
1378162106835472385,epuujee,3,tibi_app
1378272369542717440,epuujee,1,GiimaaAj
1376799278753021957,entoutsi,16,dfg_public
1376799973946327047,entoutsi,2,DameWendyDBE
664301746647384064,engin32m,5,Edenxchange
664301438647058432,engin32m,2,jazreelcubing12
664300267161182208,engin32m,1,CarDealerMag
1387987166995775490,emilio__ferrara,1452,natashajaques
1387987441697521667,emilio__ferrara,140,jure
1386421172703727616,elkhereiji,112,stevemagness
1384789240471502849,elisab79,2,ASzigetvari
1374855644826640386,eliethesaiyan,71,MattEagles
1376393633037881349,eliethesaiyan,12,kanair
1133825292714291200,elasticjava,796,xkcdComic
1133826415005229056,elasticjava,99,Thom_Wolf
1133825080646152192,elasticjava,31,hardmaru
1133987987862315008,elasticjava,11,rmetzger_
1133988134331588608,elasticjava,2,ThoHeller
1386995315950198791,elad1,28,yelenamejova
1387773770929254414,elad1,19,tunguz
1386893861281218565,elad1,6,SethS_D
1388297655269396487,el_keogh,1236,rujaporras
1372439595292356611,eglu81,20,CIKM2021
1382949407872544768,eglu81,8,ItalyinBrisbane
1377570131526623232,eglu81,5,CIKM2021
1382530525290586115,eglu81,3,haskhosravi
1367245725533302786,eglu81,2,haskhosravi
1385386737787195399,edureisMD,132,arankomatsuzaki
1387533543006298113,edureisMD,30,ylecun
1385386465790730242,edureisMD,8,curtlanglotz
1386275963001053186,edureisMD,4,Radiology_AI
1385941544251928578,edureisMD,2,RMaffeiLoureiro
1380928014305792001,edchi,34044,nathanheller
1387406260249628672,edchi,2166,Kolas_Yotaka
1383321177259593728,edchi,1,ACMRecSys
1325139093525721088,e_dythe,9489,terisasiagatonu
1325138893461573632,e_dythe,2304,itsJeffTiedrich
1324151427699150848,e_dythe,175,KatiePhang
1346141144338468864,e_dythe,1,BloggerAnthony
1027561810088669185,duguyuan,134,DeepMind
997469770718109696,duguyuan,4,iadh
1351941932575023106,dshugars,28807,ProjectLincoln
1347580155645079552,dshugars,6861,ProjectLincoln
1351938003372027909,dshugars,274,mattblaze
1388209836328947712,drscotthawley,24,katecrawford
1387670842109173762,drewAhudson,7730,xkcd
1388354535890984961,drewAhudson,4742,ProfFeynman
1388299554248822786,drewAhudson,1007,MaureenBug
1388317171458002955,drewAhudson,64,patrickmineault
1388376163404238854,drewAhudson,7,ZetaVector
1387607530226999299,dr_levan,400,TivadarDanka
1384208234924240897,dr_levan,110,PyTorch
1387590981038526466,dr_levan,63,arankomatsuzaki
1385853720794173446,dr_levan,38,gabrielpeyre
1387592810308714497,dr_levan,21,ducha_aiki
1372585251013324804,doxdankk,247,amitness
1374543029923631104,doxdankk,211,MIT_CSAIL
1387947433968209921,doxdankk,77,GuggerSylvain
1374105010397720580,doxdankk,54,dunossauro
1377440973102325763,doxdankk,18,NVIDIAAI
1387275683122929664,doesdatmaksense,3710,AZenGuy
1388437442357731331,doesdatmaksense,60,AkankshaLife
1388356898588532739,doesdatmaksense,22,VaibhavSisinty
1386908798128820225,doesdatmaksense,6,SeguraAndres7
1382055577354960908,dnrusakov,1933,lexfridman
1382054330644193281,dnrusakov,49,scala_lang
1382055329299632128,dnrusakov,32,indygreg
1382131393153662977,dnrusakov,20,ApacheArrow
1386354120676630532,dnrusakov,1,haltakov
1378016651648643073,dnawasari,39,hazechu
1378016695256768512,dnawasari,36,hazechu
1378016683080712195,dnawasari,24,hazechu
1378016665544368131,dnawasari,23,hazechu
1387509371228278785,dmonett,3,lh3com
1378741325705711617,dlarlus,11,naverlabseurope
1367232271758069765,dlarlus,9,skamalas
1367232312136650754,dlarlus,6,rvolpis
1388356464042037249,dkowald1,4,NassimSo
1385507081025990658,dkowald1,4,FWF_at
1386765651738382336,dkowald1,3,himan_abd
1388037691921649665,djoerd,1452,natashajaques
1387726791767437319,djoerd,2,HarrieOos
1387725476836282373,djoerd,2,BenCarterette
1388037237779181570,djoerd,1,ian_soboroff
1388272466192130055,djkram,127,prendrepartit
1388274851660668932,djkram,28,namonserda
1388278142784114688,djkram,11,AlexHinojo
1388270662784012295,djkram,5,GPursals
1388150712664793089,djkram,2,SergiCastanye
1386758325413597185,dirkahlers,1474,Anaesthet1
1387103379449696265,dirkahlers,156,JFKuhnke
1387103480045842438,dirkahlers,113,JFKuhnke
1387103501587783683,dirkahlers,84,JFKuhnke
1388274456934551552,dinomirMT,31,Cryptome_org
1388274595539537921,dinomirMT,2,AaronToponce
1388274422306332675,dinomirMT,1,nf3xn
1386747103108608000,dimadamen,438,genekogan
1387505991596511237,dimadamen,7,julienmairal
1388209412465176577,digitalhealthxx,24,ak92501
1388354504052125697,digitalhealthxx,5,CalHealthline
1388354619810717697,digitalhealthxx,1,NicoleKuderer
1388354247289356288,digitalhealthxx,1,iorxivpreprint
1388209186425737217,digitalhealthxx,1,janbeger
1386719578139549698,diegogaleano05,8492,JTLonsdale
1386933458346209282,dgueraco,2859,Dcastro1972
1384616915218300930,dgueraco,1185,0xcase
1382875560632733698,dgueraco,241,arunmallya
1382940111336136708,dgueraco,58,flwenz
1387155218010279938,dgueraco,3,purdueexponent
1386775185072685058,deeptigp,38,guptasachin25
1386914220063686658,deeptigp,9,judyfhoffman
1382886160536457219,deeptigp,2,fakeplasticabhi
1372551584152915968,deathdater,522,_iC0dE
1372551578951974914,deathdater,16,Iqraqasim20
1372551589127319552,deathdater,2,elitedramascty
1388515213641650181,dccc_phd,1,PracheeAC
1388515157547134982,dccc_phd,1,MicroFlashFic
1388515126408589317,dccc_phd,1,cantabile
960209757779976192,davidcarmel,93,4ester
1267335183977545729,davidcarmel,19,WSDMSocial
945228529175732224,davidcarmel,10,sigir2018
1154353251489370112,davidcarmel,5,SIGIReCom
1388479070338310147,davelewisdotir,1004,NPR
1388481296469426177,davelewisdotir,116,IBJIYONGI
1388430099263938565,dave_co_dev,112,C4COMPUTATION
1388411215538442243,dave_co_dev,18,huggingface
1388448982293168128,dave_co_dev,15,StanfordAIMI
1388505624103751680,dave_co_dev,12,hardmaru
1388467865741844483,dave_co_dev,7,xwang_lk
1387456950011678724,data_fiend,141,jaivirdi
1388192928116449285,data_fiend,50,j_w_baker
1387142544618889223,data_fiend,15,joekrulder
1376121722114600960,dasayan05,17,cheeesio
1386401926477058049,dantkz,74619,daphnekylee
1386610065684242432,dantkz,16783,ClimateBen
1388123626675785734,dantkz,1452,natashajaques
1382408336142966784,danschmidtke,13,dannymichel
1385560985256218625,danjamker,1391,mightdropout
1383730109027287043,dangne99,24,ajayj_
1386198827112099843,dangne99,12,slashML
1387280342977970179,dangne99,7,therobotbrains
1387279203175845889,dangne99,7,slashML
1387280377476108290,dangne99,3,arghya_dutta_
1368893760025878529,dakottke,27,mrtopf
1370827373092962304,dakottke,2,DigiGesSPD_FFM
1370384643116183553,dakottke,2,DigiGesSPD_FFM
1367038620067110913,dakottke,2,DigiGesSPD_FFM
1370827301601095680,dakottke,1,DigiGesSPD_FFM
1372610598756835332,daisy_qx_deng,1350,mistrrrmedia
1380022596893298691,daisy_qx_deng,49,huggingface
1313393487094579200,dahyunscientist,69518,JoeBiden
1279363402977009665,dahyunscientist,777,jmuiuc
1273904349823918080,dahyunscientist,754,geoffreyhinton
1277152458850988037,dahyunscientist,11,ak92501
1277152443441139712,dahyunscientist,1,arxiv_cs_cv_pr
1388019554694094850,dahlemd,738,seb_ruder
1383655981813440512,dahlemd,314,omarsar0
1385298214241415168,dahlemd,203,DeepMind
1387150604104048642,dahlemd,31,svlevine
1384249466186723328,dahlemd,6,janleike
1385195719661809664,cyby,18,UNIV_TSUKUBA_JP
1384824653990940677,cyby,14,martinpotthast
1385899374660648963,cyby,3,kasys_la
1386707617809055747,cweichen,3727,mrcatacroquer
1387043032520822788,cweichen,91,mignano
1362508950608826368,csgreenwell,222495,NASAPersevere
1375970182753968129,csgreenwell,239,jon_bois
1358594546637152260,csgreenwell,125,KySportsRadio
1370729614444789762,csgreenwell,10,jacobsn
1387147554392100871,csgreenwell,2,rafaspadilha
1386334510699134980,cseminar2011,88,AcademicsSay
1385234243761082375,cseminar2011,21,amyjko
1388412743280103428,crypto5o4,4,TheWiseRuler
1364266025445957636,crmpla67,150,ItalyatNATO
1364265866251100160,crmpla67,7,ACMRecSys
1348679170428174339,crmpla67,6,contentwisetv
1364265947058561025,crmpla67,1,moviri
1383640870558134274,crisis_ti,349,seb_ruder
1385994969148792837,craigss,5,Kent_Walker
1387765185302118400,craigss,1,EyeOn_AI
1385532196631482372,cpjku,3,rbrtwll
1384588674789150724,cpdiku,17,iadh
1360690747633266689,cpdiku,9,acm_ictir
1355090520943570947,cpdiku,8,ACMRecSys
1385317218402058255,cpdiku,5,DrCh0le
1388254671152766981,colochef,34,dsaezgil
1387965748069474304,colochef,17,gmonce
1388331084807540737,colochef,4,santisiri
1388332670439104512,colochef,1,MohamedMMAhmed
1388332653833752582,colochef,1,MohamedMMAhmed
1365128470490136576,coffeycode,1213,seb_ruder
1365128558172114946,coffeycode,508,pmarca
1365128372037238786,coffeycode,225,DeepMind
1365128437032054784,coffeycode,114,enedictevans
1365128506368290816,coffeycode,3,Deep_In_Depth
1384808163027783680,coderKshatriya,80,MIT_CSAIL
1379042092404576258,coastalcph,15,WikiResearch
1356131082719129603,coastalcph,13,DIKU_Institut
1356247749562392582,coastalcph,4,mtoneva1
1356130746017214467,coastalcph,2,arxiv_cscl
1356128337362563072,coastalcph,1,delliott
1280984705756590080,cnnjojo,51,OIEAnimalHealth
1273351978576498689,cnnjojo,34,DaniSBassett
1273472637302214657,cnnjojo,4,CCTVAsiaPacific
1275174383376412672,cnnjojo,1,BarryChocolate
1273936243303145473,cnnjojo,1,CCTVAsiaPacific
1298193742977998848,cmndln,2379,McKnightLab_UO
1279827349870125058,cmndln,328,Al_Grigor
1276930166850281475,cmndln,203,GuggerSylvain
1304815173883092998,cmndln,85,jeremyphoward
1279813183243350016,cmndln,39,Al_Grigor
1388220791859433477,clured,313,Rainmaker1973
1388119085133742081,clured,2,akshaykagrawal
1388380711346974720,ciro,119,evoluchico
1388108432595734531,ciro,47,manlius84
1388373426428125185,ciro,3,demartin
1388205716993871875,ciro,3,mrk4m1
1387681809736024065,chrshmmmr,28225,drjulie_
1386300987460231168,chrshmmmr,5870,GretaThunberg
1386063242917781504,chrshmmmr,3505,gabriel_zucman
1386954499424759814,chrshmmmr,301,SabineNuss
1387681380855861248,chrshmmmr,4,visevic
1376273556741496832,chiefaiofficers,28,jackclarkSF
1376273151211024385,chiefaiofficers,7,Quebec_AI
1376273683744968706,chiefaiofficers,5,Montreal_AI
1376273132579868683,chiefaiofficers,5,Montreal_AI
1376273065475203073,chiefaiofficers,5,Quebec_AI
1305889453450428417,cheers360,179,mciarlo
1342644409184235520,cheers360,155,rabimishra
1381261351046221825,cheers360,38,lendaai
1364114324302700556,charlescadieu,8,PierreEliasMD
1372654977919807489,charlescadieu,4,AIHealthPodcast
1369009204963409921,charlescadieu,3,CaptionHealth
1387118186286485509,ch4rlus,623,hugodegnd
1385302015509770240,ch4rlus,371,elclimo
1387455610246082563,cgmsnoek,11,skamalas
1387793965970296839,cgmsnoek,3,UvA_Amsterdam
1387413323893911554,cgmsnoek,1,ICCV_2021
1387066870101065730,cgmsnoek,1,ICCV_2021
1373952436449185794,cataldomusto,6,ExUM_workshop
1372917794296188937,cataldomusto,3,UMAPconf
1374348573584801793,cataldomusto,2,UMAPconf
1388322903200976901,cat_c_,139,Headspace
1388283319477948418,cat_c_,7,BerkeleyISchool
1388328752019505154,cat_c_,2,edfundwest
1388329945848446983,cat_c_,1,denstreete
1387857367220424705,captorofimages,162,IsraelinIndia
1388138439955025924,captorofimages,84,TimesofIsrael
1385965088767561728,canudomc,17672,mervatim
1385172524321841154,canudomc,3117,soniafaleiro
1381822600037294090,canudomc,155,WriteThatPhD
1385915895059415042,canudomc,73,cheraghchi
1382358503851905034,canudomc,12,o_guest
1382002436508909575,calvin_zcx,222,JAMA_current
1322318505249820673,calvin_zcx,22,net_science
1336559016244355072,calvin_zcx,9,WAMNEWS_ENG
1323709923948191747,calvin_zcx,2,WCMEnglanderIPM
1388462384981884928,calabi_and_yau,792,matthen2
1388347476265086983,calabi_and_yau,80,facebookai
1388475711464386561,calabi_and_yau,41,stevenstrogatz
1388347596394176517,calabi_and_yau,40,QuantaMagazine
1388510110599761922,calabi_and_yau,12,hardmaru
1387683850806046720,c_richardt,5700,xkcdComic
1387891151647219718,c_richardt,1454,natashajaques
1387810695702532099,c_richardt,15,CVMP
1380232009453338632,azile,95,alajiln
1380492043680636931,azile,90,RFlamary
1382921519278477316,azile,24,ak92501
1382047407391834115,azile,15,haltakov
1385501619261956098,azile,8,egavves
1333704777843302402,azadef,2826,DeepMind
1335368960859136002,azadef,2508,labonnela
1325947996773765121,azadef,51,cfiesler
1329147952531697668,azadef,5,jim_dowling
1388389354779734017,ayirpelle,140,Snubs
1388370402561249284,ayirpelle,131,FreeBSDHelp
1388370076168900609,ayirpelle,15,vijaypande
1388390682876813313,ayirpelle,10,trengriffin
1388369820035420162,ayirpelle,1,jbeda
1388470372878663683,atomgraphhq,8,BBNTimes_en
1387525897536876545,atomgraphhq,7,NEHgov
1387530410477998082,atomgraphhq,4,KGConference
1383325626501787652,atomgraphhq,2,AmazonScience
1387508368244449290,atate,3532,GretaThunberg
1387856731758374915,atate,1939,AstroMCollins
1387488084456099841,atate,734,Cmdr_Hadfield
1386588274295197699,atate,186,julianrademeyer
1387818448705646599,asifrazzaq1988,9,asifrazzaq1988
1388280551665070080,asifrazzaq1988,8,AbdulQavii
1388305291754811392,ashishlogmaster,540,jhaskinscabrera
1388316218998788099,ashishlogmaster,32,halvarflake
1388318818662076422,ashishlogmaster,22,Quicktake
1388195801734651906,arunkumar_bvr,9272,elonmusk
1385736146622160903,arunkumar_bvr,1947,lexfridman
1386404973148205060,arunkumar_bvr,1123,paulg
1384973853181595650,arunkumar_bvr,999,EricTopol
1384971353347039239,arunkumar_bvr,12,techreview
1109390663286693888,arturtorvergata,100,premiomorrione
1109390679514533888,arturtorvergata,10,AIL_Onlus
1109771106184056832,arturtorvergata,5,iblioveri
1109390602469281792,arturtorvergata,4,fanpage
1373968039377563648,arthur3131,587,arankomatsuzaki
1383004446733524995,arthur3131,101,fotisja
1382618354322702337,arthur3131,78,siddharthb_
1362003982697324545,arthur3131,6,HStuckenschmidt
1382038301952081924,arthur3131,4,wueww
1360329065203343361,arth573,771,chipro
1374122162215297025,arth573,628,chamath
1379780063478960137,arth573,573,facebookai
1379780154461855745,arth573,145,abhi1thakur
1379889748546781184,arth573,59,indureddy
1387043980710273028,arpie,464,DuckDuckGo
1387044013383983113,arpie,210,DuckDuckGo
1387125296667693060,arpie,18,TheErlef
1387061458970808320,arpie,7,pragprog
1387045060756140039,arpie,5,BrettWujek
1388251337499062275,arkaitz,119,evoluchico
1386748934794645504,arkaitz,58,jure
1387130788412596227,arkaitz,16,fmerhout
1386754956439523328,arkaitz,13,AbusiveLangWS
1386662300950609921,arkaitz,6,XiaZeng2
1382895988390580226,arelmadany,823,jure
1381891806351122435,arelmadany,237,CanadianPM
1375570689655066625,arelmadany,53,GuggerSylvain
1385460387844280321,arelmadany,44,Nils_Reimers
1375317364351197185,arelmadany,2,Walid_Magdy
1388304746197491712,anvesh_4,385,jimmy_dore
1388505037110923266,anvesh_4,3,malpani
1388470544291467267,anvesh_4,3,malpani
1388304683337453568,anvesh_4,2,BalakrishnanR
1386635071654879234,antoniolieto,2,CognitiveFor
1388038057195098113,antoniolieto,1,diunito
1387685731146031104,antoniolieto,1,CognitiveFor
1386976307901304835,antoniolieto,1,CognitiveFor
1388512279277105153,annejonas,867,_vicne
1388514914373824522,annejonas,221,LuGuangMing
1388511806293889024,annejonas,15,CopsOffUCB
1388512568054980608,annejonas,14,copsoffearth
1298447507471491073,anhkeen,112,jure
1284770276329185281,anhkeen,80,dennybritz
1289374466410127362,anhkeen,49,engoertzel
1297817840200765440,anhkeen,37,shobeirf
1387243992501338113,anazir,50,openmicmedia
1387244073006813190,anazir,38,mmitchell_ai
1387325065784610819,anazir,23,umangsbhatt
1386816738118017027,anazir,1,DiverseInAI
1388165137463488515,ams_ds,5,HumaneAI2
1388091760128167939,ams_ds,4,uva_dsc
1385740956960493568,amirie,73,cheraghchi
1388206833198936065,amirie,48,tomgoldsteincs
1387746779064586244,amil310,475,laquadrature
1385347835529420803,amil310,11,Thelonious_Moon
1388041318836936704,amil310,6,Calimaq
1387380135695945733,amil310,5,ClaireBrossaud
1383052060346740738,amil310,3,RIntellectica
1385359792185749517,ameliovr,298,GoogleAI
1377803374515601408,ameliovr,254,DeepMind
1373072969568751617,ameliovr,195,GoogleAI
1382685523928551425,ameliovr,133,randondamos
1358653046356652033,altrealist,115040,elonmusk
1215626058990604288,almightyData,7,MatthijsBrs
1387310017301278720,alidamo_han,3,ICCV_2021
1387125268523982850,alidabouei,44,TheGradient
1383933232647794697,alidabouei,12,ICCV_2021
1383278398437421063,alidabouei,3,MShahrad
1312487617875697665,ali_h_vahid,46,JeffDean
1382370086237839364,alexvespi,852,CDCgov
1384932527090151431,alexk_z,122,jackclarkSF
1387893974908776453,alexk_z,67,GoogleAI
1385515698856894468,alexk_z,55,svlevine
1385368283000582145,alexk_z,45,AleksandraFaust
1387822405830291459,alexk_z,37,ikostrikov
1265952116272750592,alexiatoumpa,530,facebookai
1290623048241098754,alexiatoumpa,120,SergeyI49013776
1301984780209315840,alexiatoumpa,16,RealAAAI
1382752368765308928,albondarenko2,8,webis_de
1382752745086713856,albondarenko2,4,yufanghou
1376847711924785164,albondarenko2,2,2021Ecir
1376847695453782019,albondarenko2,1,2021Ecir
1386968076424339459,alanyliu,7,SIGCIS
1388372139305222147,akshitac8,80,facebookai
1387976777155366913,akshitac8,34,ak92501
1387976816523100160,akshitac8,23,lucyrchai
1388370683273560067,akshitac8,15,arankomatsuzaki
1387977019233816576,akshitac8,11,igflywth
1385336509859917825,ak07,2936,jonlis1
1385336548372230145,ak07,145,KimberlyBold
1381267201605431298,ak07,24,KeithFr5693
1373328507812646913,ak07,12,hschhaya
646113112198770688,ajeyatj,41,TIME
640500992572792832,ajeyatj,11,dineshgrao
642304886256869376,ajeyatj,5,greenroomtalk
1382072792812822534,airamoigroig,298,paperswithcode
1383139579218235393,airamoigroig,116,robtibshirani
1382970031781347328,airamoigroig,12,CIKM2021
1382970012965670917,airamoigroig,12,RodolfoMaslias
1383011043799105537,airamoigroig,7,FairTerminology
1388218249674887170,aiplusunilag,57,gp_pulipaka
1388218410274807824,aiplusunilag,41,gp_pulipaka
1388214492396457986,aiplusunilag,26,LeadershipData
1388218152199376896,aiplusunilag,5,DSNLearnathome
1388218881920090120,aiplusunilag,2,lola_spending
1367737273622491145,ai_nlp_ml_iitp,5,TirthankarSlg
1378762713283710977,ai_nlp_ml_iitp,3,ElitrOrg
1377810423848689664,ai_nlp_ml_iitp,3,TirthankarSlg
1367736999235313667,ai_nlp_ml_iitp,3,SDProc
1367737306149384196,ai_nlp_ml_iitp,2,TirthankarSlg
1385470492606300160,ahsmourad,5,IELabGroup
1385470288196898821,ahsmourad,5,IELabGroup
1387845713690693634,aha_momentum,531,UriCohen42
1361383983963992064,aha_momentum,65,TBBake
1362570847131627524,aha_momentum,30,theHessam
1387211352763101185,aha_momentum,4,FifiLovesTrees
1388085335150809088,agvsmontero,77,quaesita
1385339711414312962,agvsmontero,4,OptitSrl
1386709156363603971,adssidhu86,310,katherinecodes
1386606205481623557,adssidhu86,138,v8js
1385970405454737408,adssidhu86,45,yoavgo
1387290187286257665,adssidhu86,2,jha_raghbendra
1388192362338390025,adn_twitts,49,tomgoldsteincs
1388508332156141568,adn_twitts,36,yeewhye
1388508317631270912,adn_twitts,20,wellingmax
